@relation eclipse-jhawk-smote

@attribute id numeric
@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
11622,1,3,9,68,24,4008.57,0.1,2,1,2,10,1,0,1,12.86,5,0,0,0,0,311.78,36,12,0,32,17,0,0
11623,2,3,5,36,22,1070.26,0.5,2,1,1,7,1,1,1,6.67,1,0,0,1,1,160.54,16,3,1,20,5,0,0
11624,2,3,3,24,16,617.14,0.3,1,0,2,4,1,1,1,6.43,0,0,0,0,0,96,10,3,0,14,5,0,0
11625,6,4,19,135,45,13053.94,0.25,3,7,3,22,1,1,1,17.61,6,0,0,2,5,741.4,58,14,4,77,20,2,0
11626,2,3,4,25,16,642.86,0.3,1,0,2,6,1,1,1,6.43,0,0,0,0,1,100,10,3,1,15,5,0,0
11627,5,4,18,128,42,10736.7,0.23,3,7,3,20,1,1,1,15.56,6,0,0,2,4,690.22,56,13,3,72,19,2,0
11628,1,3,2,14,12,175.66,0.2,1,0,1,3,1,0,1,3.5,0,0,0,0,0,50.19,5,0,0,9,1,0,0
11629,4,3,15,106,32,12985,0.18,2,1,2,16,1,0,1,24.5,5,0,0,0,3,530,49,15,2,57,22,1,0
11630,3,3,5,47,23,1948.9,0.7,2,1,2,10,1,1,1,9.17,1,0,0,1,1,212.61,20,6,1,27,8,0,0
11631,1,3,2,13,10,194.33,0.1,1,0,1,3,1,1,1,4.5,0,0,0,0,0,43.19,6,1,0,7,2,0,0
11632,2,3,3,36,22,1284.32,0.5,2,1,1,7,1,1,1,8,1,0,0,1,0,160.54,16,4,0,20,5,0,0
11633,2,3,4,29,15,644.39,0.4,1,0,2,6,1,1,1,5.69,0,0,0,1,1,113.3,13,3,1,16,5,0,0
11634,2,3,5,35,19,1238.98,0.5,1,0,1,7,1,1,1,8.33,1,0,0,1,1,148.68,15,4,1,20,5,0,0
11635,2,3,8,50,23,2714.14,0.8,2,3,2,10,1,1,1,12,2,0,0,0,2,226.18,22,7,1,28,10,0,0
11636,1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
11637,2,4,8,70,24,6448.12,0.11,2,1,0,10,1,2,1,20.9,1,0,0,0,1,320.95,34,13,1,36,14,0,0
11639,1,3,3,22,17,505.82,0.3,1,1,0,4,1,0,1,5.62,1,0,0,0,0,89.92,10,3,0,12,2,0,0
11640,5,4,11,86,36,7558.43,0.15,2,2,1,12,1,1,1,17,1,0,0,0,3,444.61,38,7,2,48,14,1,0
11641,3,3,9,54,28,2336.37,0.9,2,2,1,9,1,1,1,9,1,0,0,0,2,259.6,24,3,2,30,9,1,0
11642,10,8,19,150,45,18672.3,0.27,3,5,1,22,5,1,0,22.67,7,0,1,0,5,823.78,68,19,3,82,31,1,0
11643,2,3,14,112,33,6018.18,0.19,4,4,0,16,1,1,1,10.65,1,0,0,0,1,564.97,49,19,1,63,21,0,0
11644,2,3,9,86,31,4452.34,0.14,2,2,0,17,1,1,2,10.45,1,0,0,0,0,426.6,38,18,0,48,24,0,0
11645,4,5,10,60,29,3400.59,0.1,1,2,1,11,1,1,1,11.67,1,0,0,0,3,291.48,25,5,3,35,10,1,0
11646,2,3,5,52,25,1494.16,0.8,2,3,1,10,1,2,1,6.19,0,0,0,0,0,241.48,22,6,0,30,9,0,0
11647,7,6,23,169,55,19820.15,0.33,6,8,2,29,4,2,1,20.29,3,0,1,1,6,977.5,71,15,3,98,28,2,1
11648,2,7,6,53,25,1592.12,0.8,2,1,1,11,5,2,1,6.47,0,0,0,0,0,246.12,23,7,0,30,11,0,0
11649,11,12,33,245,67,36637.86,0.5,7,7,3,39,10,2,1,24.65,8,0,1,2,10,1486.19,108,24,6,137,41,3,0
11650,13,5,37,279,80,53463.65,0.59,8,11,3,51,2,2,1,30.31,9,0,1,3,11,1763.82,119,42,4,160,47,1,0
11651,3,0,8,48,26,2143.4,0.8,3,2,1,12,0,1,1,9.5,1,0,1,0,4,225.62,19,4,2,29,7,0,0
11652,1,3,2,13,11,134.92,0.1,1,0,1,3,1,0,1,3,0,0,0,0,0,44.97,5,0,0,8,1,0,0
11653,1,0,2,21,16,504,0.3,3,0,1,3,0,2,2,6,0,2,0,0,0,84,12,2,0,9,4,0,0
11655,19,9,91,802,111,380429.41,1.82,17,20,1,111,9,3,2,69.81,20,1,3,8,20,5449.12,377,158,4,425,183,5,0
11656,3,4,9,56,28,2422.91,0.9,1,2,1,9,1,1,1,9,1,0,0,0,2,269.21,24,3,2,32,8,1,0
11657,11,12,32,258,63,33310.19,0.51,7,8,4,45,8,1,2,21.6,1,1,2,1,15,1542.14,108,29,3,150,33,0,0
11658,3,4,7,42,23,1315.31,0.6,3,3,0,10,2,1,2,6.92,1,0,0,0,2,189.99,18,5,1,24,5,0,0
11659,24,12,111,849,92,323534.45,1.85,11,10,6,111,10,2,1,58.42,22,1,2,12,23,5538.5,395,145,5,454,143,8,0
11660,10,8,28,181,49,25423.5,0.34,3,5,1,39,4,1,0,25.2,6,0,1,0,9,1016.26,79,24,2,102,33,1,0
11661,8,13,33,218,52,36847.82,0.41,4,4,3,33,11,0,1,29.65,4,0,0,1,8,1242.7,103,27,3,115,43,2,0
11663,3,4,9,54,26,1297.32,0.8,2,3,0,9,1,1,0,5.11,1,0,0,1,2,253.82,23,3,2,31,7,1,0
11664,2,3,4,26,15,533.29,0.3,0,0,2,6,1,1,1,5.25,0,0,0,0,1,101.58,12,2,1,14,2,0,0
11665,1,0,1,7,7,29.48,0.1,1,0,0,1,0,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
11666,1,0,1,7,7,29.48,0.1,1,0,0,1,0,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
11667,1,0,1,7,7,29.48,0.1,1,0,0,1,0,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
11668,1,0,1,7,7,29.48,0.1,1,0,0,1,0,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
11669,1,0,1,7,7,29.48,0.1,1,0,0,1,0,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
11670,1,0,1,7,7,29.48,0.1,1,0,0,1,0,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
11671,1,4,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
11672,1,1,2,11,9,83.69,0.1,1,0,0,3,1,1,1,2.4,0,0,0,0,0,34.87,6,1,0,5,2,0,0
11673,2,0,3,24,16,617.14,0.3,1,0,1,4,0,1,1,6.43,0,0,0,0,0,96,10,4,0,14,5,0,0
11674,1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
11675,3,3,10,71,33,3376.86,0.12,5,4,1,15,1,3,1,9.43,2,0,0,1,2,358.15,33,11,1,38,16,0,0
11676,1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
11677,1,3,2,14,12,175.66,0.2,3,1,0,3,1,1,1,3.5,0,0,0,0,0,50.19,7,1,0,7,3,0,0
11678,2,3,4,33,19,946.23,0.5,2,2,0,5,1,1,1,6.75,1,0,0,1,0,140.18,15,4,0,18,4,0,0
11679,1,3,6,72,28,4153.55,0.12,5,4,1,7,1,0,1,12,4,1,0,2,0,346.13,32,10,0,40,11,0,0
11680,1,4,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11681,1,2,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11682,4,4,10,85,40,6519.94,0.15,6,5,0,9,2,2,1,14.41,2,0,0,2,1,452.36,39,12,1,46,14,1,0
11683,2,5,5,39,21,899.33,0.6,2,1,1,7,3,3,1,5.25,0,0,0,0,1,171.3,21,5,1,18,5,0,0
11684,1,4,2,13,10,115.16,0.1,2,0,0,3,1,2,1,2.67,0,0,0,0,0,43.19,8,2,0,5,2,0,0
11685,2,0,3,24,16,617.14,0.3,1,0,1,4,0,1,1,6.43,0,0,0,0,0,96,10,4,0,14,5,0,0
11686,1,5,2,28,17,610.39,0.4,1,3,0,3,2,1,1,5.33,0,0,0,0,0,114.45,12,3,0,16,3,0,0
11687,1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
11688,1,3,3,21,15,421.94,0.3,2,1,1,4,1,0,1,5.14,1,1,0,1,0,82.4,9,1,0,12,2,0,0
11689,2,4,7,54,24,2033.76,0.8,3,4,2,9,1,0,1,8.21,1,0,0,1,1,247.59,23,8,1,31,9,0,0
11690,1,5,3,15,13,166.52,0.2,1,1,0,4,3,0,1,3,0,0,0,0,0,55.51,7,0,0,8,3,0,0
11691,2,3,4,39,21,1156.28,0.6,2,2,1,5,1,1,1,6.75,1,0,0,1,0,171.3,18,4,0,21,5,0,0
11692,1,4,2,14,12,150.57,0.2,0,0,1,3,2,0,1,3,0,0,0,0,0,50.19,6,0,0,8,2,0,0
11693,1,2,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11694,2,5,6,43,22,1029.9,0.6,2,1,2,8,3,3,1,5.37,0,0,0,0,1,191.76,23,6,1,20,6,0,0
11695,1,3,2,10,9,126.8,0.1,0,0,0,3,1,0,1,4,0,0,0,0,0,31.7,4,1,0,6,1,0,0
11696,1,0,2,13,11,188.88,0.1,0,0,0,3,0,1,1,4.2,0,0,0,0,0,44.97,7,2,0,6,1,0,0
11697,1,0,1,11,10,62.64,0.1,0,0,0,1,0,3,0,1.71,0,0,0,0,0,36.54,8,0,0,3,0,0,0
11698,1,0,1,9,9,42.79,0.1,0,0,0,1,0,2,0,1.5,0,0,0,0,0,28.53,6,0,0,3,0,0,0
11699,1,0,1,9,9,42.79,0.1,0,0,0,1,0,2,0,1.5,0,0,0,0,0,28.53,6,0,0,3,0,0,0
11700,1,0,1,7,7,29.48,0.1,0,0,0,1,0,1,0,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
11701,2,2,4,29,21,810.58,0.4,2,1,0,6,2,2,1,6.36,0,0,1,0,0,127.38,14,4,0,15,5,0,0
11702,2,0,3,24,16,617.14,0.3,1,0,1,4,0,1,1,6.43,0,0,0,0,0,96,10,4,0,14,5,0,0
11703,3,5,7,47,24,1549.89,0.7,2,4,1,11,2,1,1,7.19,0,0,1,0,4,215.49,17,3,2,30,5,0,0
11704,1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
11705,1,3,5,41,19,1076.66,0.6,3,4,2,6,1,0,1,6.18,1,0,0,1,0,174.17,17,5,0,24,6,0,0
11706,1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
11707,1,0,2,20,13,285.46,0.2,1,1,1,3,0,0,1,3.86,0,0,0,0,0,74.1,9,1,0,11,3,0,0
11708,1,2,2,15,10,186.86,0.2,2,1,1,3,1,0,1,3.75,0,0,0,1,0,49.83,5,1,0,10,2,0,0
11709,1,3,2,25,21,473.2,0.4,5,2,0,3,1,3,1,4.31,0,1,1,0,0,109.81,14,1,0,11,4,0,0
11710,1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11711,3,3,6,56,27,2036.21,0.9,3,2,2,8,1,1,1,7.65,2,0,0,2,1,266.27,26,7,1,30,10,0,0
11712,5,12,19,135,38,9092.3,0.24,4,2,2,24,10,3,1,12.83,0,0,1,0,6,708.47,63,20,3,72,18,0,0
11713,1,8,2,22,16,572,0.3,2,1,0,11,8,1,2,6.5,0,0,0,0,0,88,13,1,0,9,8,0,0
11714,1,28,4,46,23,2000.81,0.7,3,3,0,11,1,5,2,9.62,1,0,0,0,0,208.8,25,7,0,21,8,0,0
11714,1,0,5,64,33,2360.78,0.11,5,3,1,14,0,6,2,7.31,3,0,0,0,0,322.84,39,11,0,25,15,0,0
11715,1,32,4,49,24,2246.63,0.7,3,3,0,12,1,6,2,10,1,0,0,0,0,224.66,28,8,0,21,9,0,0
11715,3,0,6,87,41,4443.55,0.16,6,4,1,15,0,7,2,9.53,4,0,0,0,0,466.11,52,16,0,35,19,0,0
11716,1,28,4,46,23,2000.81,0.7,3,3,0,11,1,5,2,9.62,1,0,0,0,0,208.8,25,7,0,21,8,0,0
11716,1,0,5,64,33,2360.78,0.11,5,3,1,14,0,6,2,7.31,3,0,0,0,0,322.84,39,11,0,25,15,0,0
11717,20,4,73,693,100,299911.97,1.53,8,14,3,114,4,8,2,65.14,11,0,1,0,22,4604.19,335,132,5,358,169,3,0
11718,4,0,9,83,28,5421.85,0.13,1,4,0,17,0,6,2,13.59,0,0,0,0,4,399.1,42,16,1,41,11,0,0
11719,5,0,12,86,31,8634.83,0.14,1,1,0,14,0,2,2,20.27,1,0,0,0,2,426.6,38,11,2,48,19,1,0
11720,6,0,24,197,47,41539.57,0.36,3,6,0,27,0,1,2,37.96,7,0,0,0,5,1094.25,94,35,4,103,45,1,0
11721,3,0,10,80,33,5649.72,0.13,2,4,0,21,0,4,2,14,2,0,0,0,3,403.55,38,10,2,42,15,1,0
11722,1,0,1,8,8,24,0.1,1,0,0,1,0,2,0,1,0,0,0,0,0,24,6,0,0,2,0,0,0
11723,1,0,4,31,14,944.22,0.4,2,1,0,5,0,2,1,8,0,0,0,0,0,118.3,16,6,0,15,4,0,0
11724,4,1,10,96,44,5692.87,0.17,11,7,0,15,1,0,1,10.86,2,1,3,0,4,524.11,42,13,2,54,16,0,0
11725,1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
11726,1,3,2,13,11,134.92,0.1,1,0,1,3,1,0,1,3,0,0,0,0,0,44.97,5,0,0,8,1,0,0
11727,1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11728,1,4,2,20,15,307.67,0.3,1,0,0,3,2,0,1,3.94,0,0,0,0,0,78.14,9,2,0,11,1,0,0
11729,1,3,2,13,10,115.16,0.1,2,0,0,3,1,2,1,2.67,0,0,0,0,0,43.19,8,2,0,5,2,0,0
11730,3,4,16,103,42,7251.17,0.19,5,6,1,16,1,2,1,13.6,4,0,0,1,3,555.41,47,13,2,56,14,1,0
11731,7,6,22,157,50,16661.9,0.3,6,6,2,26,4,3,0,18.8,4,0,0,0,7,886.9,73,25,4,84,30,1,1
11732,1,4,2,17,12,255.97,0.2,2,1,1,3,1,0,1,4.2,0,1,0,1,0,60.94,6,1,0,11,2,0,0
11733,1,3,2,27,22,550.42,0.4,6,2,0,3,1,4,1,4.57,0,1,1,0,0,120.4,16,1,0,11,4,0,0
11734,1,4,2,8,8,60,0.1,1,0,0,3,2,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11735,2,4,4,41,24,1240.69,0.6,5,3,0,6,2,3,1,6.6,1,1,0,1,1,187.98,22,6,1,19,5,0,0
11736,1,3,5,36,20,1244.72,0.5,3,2,1,6,1,0,1,8,2,1,0,0,0,155.59,16,5,0,20,6,0,0
11737,1,4,2,9,9,85.59,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
11738,1,5,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11739,2,4,5,28,18,656.76,0.4,3,0,2,7,2,0,1,5.62,0,1,0,0,2,116.76,9,1,1,19,3,0,0
11740,1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11741,1,0,2,18,14,274.13,0.2,3,1,1,3,0,0,1,4,0,1,0,1,0,68.53,6,1,0,12,2,0,0
11742,2,4,5,28,18,656.76,0.4,3,0,2,7,2,0,1,5.62,0,1,0,0,2,116.76,9,1,1,19,3,0,0
11743,1,3,2,13,10,115.16,0.1,2,0,0,3,1,2,1,2.67,0,0,0,0,0,43.19,8,2,0,5,2,0,0
11745,3,4,16,103,42,7251.17,0.19,5,6,1,16,1,2,1,13.6,4,0,0,1,3,555.41,47,13,2,56,14,1,0
11746,1,4,2,8,8,60,0.1,1,0,0,3,2,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11747,1,3,2,12,12,129.6,0.1,2,0,0,3,1,1,1,3,0,0,0,0,0,43.2,6,1,0,6,1,0,0
11748,3,7,6,42,20,1724.45,0.6,2,0,1,9,1,1,1,9.5,1,0,0,1,1,181.52,19,5,1,23,7,0,0
11749,1,5,2,18,14,239.86,0.2,3,2,1,3,1,0,1,3.5,0,1,0,0,0,68.53,7,0,0,11,2,0,0
11750,1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
11751,2,4,5,28,18,656.76,0.4,3,0,2,7,2,0,1,5.62,0,1,0,0,2,116.76,9,1,1,19,3,0,0
11752,1,3,2,14,12,175.66,0.2,3,1,0,3,1,1,1,3.5,0,0,0,0,0,50.19,7,1,0,7,3,0,0
11753,2,3,5,23,14,408.66,0.3,1,0,2,7,1,0,1,4.67,0,0,0,0,2,87.57,7,2,1,16,3,0,0
11754,3,1,7,52,24,2118.25,0.8,3,3,1,10,1,0,1,8.88,0,0,0,0,3,238.42,21,6,1,31,8,0,0
11755,3,3,6,32,19,841.9,0.5,2,0,2,8,1,0,1,6.19,0,1,0,0,2,135.93,9,1,1,23,5,0,0
11756,1,0,2,13,10,161.94,0.1,0,0,1,3,0,0,1,3.75,0,0,0,0,0,43.19,5,0,0,8,1,0,0
11757,1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11758,1,3,2,11,10,109.62,0.1,0,0,1,3,1,0,1,3,0,0,0,0,0,36.54,4,0,0,7,1,0,0
11759,1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11760,2,4,5,40,22,926.19,0.6,2,3,3,11,2,0,1,5.19,0,0,0,0,2,178.38,15,1,1,25,6,0,0
11761,2,4,5,28,18,656.76,0.4,3,0,2,7,2,0,1,5.62,0,1,0,0,2,116.76,9,1,1,19,3,0,0
11762,1,11,3,22,13,569.87,0.3,3,0,0,4,1,2,1,7,0,1,0,0,0,81.41,12,4,0,10,2,0,0
11763,1,3,2,16,13,177.62,0.2,2,2,0,3,1,0,1,3,0,1,0,0,0,59.21,7,0,0,9,1,0,0
11764,1,3,1,10,10,83.5,0.1,2,0,0,1,1,1,2,2.5,0,1,0,0,0,33.22,5,0,0,5,0,0,0
11765,1,3,1,6,6,31.2,0.1,1,0,0,1,1,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
11766,3,13,5,65,23,3505.76,0.1,2,0,2,8,3,1,1,11.92,1,0,0,1,0,294.3,31,9,0,34,9,0,0
11767,1,6,2,10,10,83.5,0.1,1,0,0,3,2,1,1,2.5,0,0,0,0,0,33.22,5,0,0,5,1,0,0
11768,3,0,9,96,40,4488.67,0.17,2,2,0,23,0,2,1,8.79,1,0,0,0,1,510.91,41,21,1,55,22,1,0
11769,2,4,5,21,14,279.84,0.3,1,0,1,8,2,0,1,3.5,0,0,1,0,2,79.95,7,0,1,14,2,0,0
11770,6,7,17,156,45,14564.39,0.29,5,8,2,29,3,1,1,17,3,0,0,1,7,856.73,68,27,3,88,21,1,0
11771,5,4,14,95,27,6866.6,0.15,3,5,2,18,2,3,1,15.2,0,0,0,1,7,451.71,38,16,3,57,19,0,0
11772,1,4,1,14,14,133.26,0.2,4,0,0,1,1,3,2,2.5,0,1,0,0,0,53.3,9,0,0,5,0,0,0
11773,3,3,6,39,20,1751.1,0.6,1,2,0,8,1,1,1,10.39,1,0,0,0,1,168.56,17,5,1,22,6,1,0
11774,2,3,6,34,20,1322.51,0.5,4,1,1,8,1,0,1,9,1,1,0,1,2,146.95,12,5,1,22,5,0,0
11775,3,6,12,72,32,5400,0.12,4,3,1,12,1,1,1,15,4,1,0,1,2,360,34,9,2,38,11,1,0
11776,1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11777,1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11778,1,7,2,12,10,149.49,0.1,2,0,1,3,1,0,1,3.75,0,1,0,0,0,39.86,5,0,0,7,2,0,0
11780,1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
11781,1,5,1,12,12,86.4,0.1,4,0,0,1,1,3,2,2,0,0,0,0,0,43.2,8,0,0,4,0,0,0
11783,2,4,5,47,24,1486.9,0.7,5,3,1,6,1,2,1,6.9,1,0,0,0,0,215.49,23,7,0,24,9,0,0
11784,1,3,2,9,8,67.5,0.1,1,0,1,3,1,0,1,2.5,0,0,0,0,0,27,3,0,0,6,1,0,0
11785,2,3,8,61,25,2455.5,0.9,3,4,3,10,1,0,1,8.67,1,0,0,1,1,283.28,26,9,1,35,10,0,0
11786,1,4,1,6,6,31.2,0.1,0,0,0,1,1,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
11787,2,3,6,37,19,1886.8,0.5,2,1,0,7,1,0,1,12,1,0,0,1,1,157.17,14,6,1,23,6,0,0
11788,2,3,6,37,19,1886.8,0.5,2,1,0,7,1,0,1,12,1,0,0,1,1,157.17,14,6,1,23,6,0,0
11789,1,3,2,11,10,109.62,0.1,1,0,1,3,1,0,1,3,0,0,0,0,0,36.54,4,0,0,7,1,0,0
11790,1,6,2,12,10,149.49,0.1,1,0,0,3,1,0,1,3.75,0,0,0,1,0,39.86,5,2,0,7,1,0,0
11791,1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
11792,1,3,2,10,8,100,0.1,1,0,1,3,1,0,1,3.33,0,0,0,0,0,30,4,0,0,6,2,0,0
11794,10,11,33,231,57,52106.39,0.45,6,7,1,37,5,1,1,38.67,8,1,0,3,11,1347.4,99,46,7,132,36,1,0
11795,1,5,2,15,10,186.86,0.2,2,1,1,3,1,0,1,3.75,0,0,0,1,0,49.83,5,1,0,10,2,0,0
11796,2,3,6,29,18,755.8,0.4,3,1,2,8,1,0,1,6.25,1,0,0,0,2,120.93,10,2,1,19,5,0,0
11800,2,5,6,43,26,1472.58,0.7,4,3,0,8,3,0,1,7.29,1,1,0,1,2,202.12,17,5,1,26,6,0,0
11801,2,6,3,36,17,980.99,0.5,1,1,2,4,1,0,1,6.67,0,0,0,0,0,147.15,15,2,0,21,5,0,0
11802,2,4,5,40,20,1901.65,0.6,1,1,0,7,1,1,1,11,1,0,0,0,1,172.88,18,4,1,22,5,1,0
11803,1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11804,1,3,2,17,12,255.97,0.2,2,1,1,3,1,0,1,4.2,0,1,0,1,0,60.94,6,1,0,11,2,0,0
11805,1,3,2,17,13,256.87,0.2,3,2,0,3,1,0,1,4.8,0,0,0,0,0,62.91,7,1,0,10,4,0,0
11806,6,7,18,115,41,7986.72,0.21,6,8,3,26,4,2,1,12.96,4,1,0,1,7,616.12,50,18,3,65,19,0,0
11807,1,2,2,11,10,109.62,0.1,1,0,1,3,1,0,1,3,0,0,0,0,0,36.54,4,0,0,7,1,0,0
11808,2,1,8,39,22,1565.26,0.6,2,2,0,6,1,1,1,9,1,0,0,0,0,173.92,18,1,0,21,5,1,0
11809,1,3,4,26,17,566.79,0.4,2,2,1,5,1,0,1,5.33,1,0,0,0,0,106.27,12,3,0,14,5,0,0
11810,1,3,4,23,13,680.88,0.3,2,2,1,5,1,0,1,8,1,0,0,0,0,85.11,10,2,0,13,4,0,0
11812,1,3,5,32,18,800.63,0.4,2,2,2,6,1,0,1,6,1,0,0,0,0,133.44,15,4,0,17,6,0,0
11813,2,5,7,56,24,2156.77,0.9,2,4,1,9,3,1,1,8.4,1,0,0,1,1,256.76,28,9,1,28,8,0,0
11814,3,4,9,72,38,5199.95,0.13,5,3,0,8,2,3,1,13.76,1,0,0,2,1,377.85,34,11,1,38,11,1,0
11815,1,3,4,32,18,764.23,0.4,3,2,1,5,1,2,1,5.73,1,0,0,0,0,133.44,18,4,0,14,6,0,0
11817,2,4,5,36,17,875.53,0.5,1,1,1,7,2,1,1,5.95,0,0,0,0,1,147.15,17,5,1,19,4,0,0
11818,1,11,3,22,13,569.87,0.3,3,0,0,4,1,2,1,7,0,1,0,0,0,81.41,12,4,0,10,2,0,0
11819,15,26,62,404,72,121142.78,0.83,4,7,4,88,23,1,1,48.6,8,0,0,2,10,2492.65,162,81,3,242,72,2,0
11820,1,6,2,12,9,106.51,0.1,1,0,1,3,1,1,1,2.8,0,0,0,0,0,38.4,7,1,0,5,2,0,0
11822,4,6,14,100,38,9918.58,0.17,2,1,0,22,3,1,1,18.9,0,0,0,0,2,524.79,42,24,1,58,22,0,0
11823,1,6,5,31,16,1054,0.4,2,2,1,6,1,2,1,8.5,1,0,0,0,0,124,17,6,0,14,6,0,0
11824,1,3,2,11,11,114.16,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,38.5,5,2,0,6,1,0,0
11825,1,3,4,26,16,566.22,0.3,2,2,1,5,1,1,1,5.44,1,0,0,0,0,104,14,5,0,12,5,0,0
11826,4,7,19,122,39,10652.41,0.21,3,4,2,20,3,2,1,16.52,4,0,0,1,4,644.82,59,20,2,63,21,1,0
11827,1,3,3,39,18,1544.96,0.5,1,2,0,4,1,2,1,9.5,1,0,0,0,0,162.63,19,6,0,20,5,0,0
11828,4,5,12,65,28,4374.69,0.1,2,1,1,13,2,1,1,14,1,0,0,1,4,312.48,28,7,3,37,13,1,0
11829,1,3,2,9,8,54,0.1,0,0,1,3,1,0,1,2,0,0,0,0,0,27,4,1,0,5,1,0,0
11830,1,3,2,11,10,109.62,0.1,1,0,1,3,1,0,1,3,0,0,0,0,0,36.54,4,1,0,7,2,0,0
11831,1,3,2,9,9,85.59,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
11832,4,6,12,72,25,4629.57,0.11,2,4,0,16,1,1,1,13.85,2,0,0,0,3,334.36,30,9,2,42,11,1,0
11833,1,3,2,11,10,109.62,0.1,1,0,1,3,1,0,1,3,0,0,0,0,0,36.54,4,1,0,7,2,0,0
11834,3,6,12,72,32,5400,0.12,4,3,1,12,1,1,1,15,4,1,0,1,2,360,34,9,2,38,11,1,0
11835,6,6,15,95,30,9789.25,0.16,2,2,2,18,3,1,1,21,2,0,0,1,3,466.15,42,13,2,53,20,1,0
11836,1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
