@relation imbalance-defects-randomized-train

@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
1,5,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
1,7,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,3,2,20,15,273.48,0.3,1,3,0,3,1,0,1,3.5,0,0,0,0,0,78.14,8,0,0,12,2,0,0
1,4,1,6,6,15.51,0.1,1,0,0,1,4,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
14,26,49,387,89,62107.91,0.84,7,7,0,76,16,5,2,24.78,5,0,0,0,5,2506.11,171,81,2,216,68,0,0
1,5,2,10,10,99.66,0.1,1,0,0,3,2,0,1,3,0,1,0,0,0,33.22,4,0,0,6,1,0,0
1,1,2,13,13,192.42,0.2,0,0,0,3,1,0,1,4,0,0,0,0,0,48.11,5,2,0,8,1,0,0
1,3,6,36,16,784,0.5,0,0,1,6,1,0,0,5.44,0,0,0,0,0,144,14,4,0,22,8,0,0
2,7,5,39,24,1361.73,0.6,0,0,0,7,2,0,1,7.62,1,0,0,0,1,178.81,18,7,1,21,9,0,0
1,3,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
5,2,4,59,27,3386.5,0.9,0,0,0,7,2,0,1,12.7,2,0,0,0,0,280.54,26,10,0,33,10,1,0
1,0,3,41,23,1088.7,0.6,4,2,1,9,0,2,1,5.87,1,0,0,0,0,185.47,22,6,0,19,8,0,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,23,3,35,22,1170.6,0.5,2,2,1,7,1,2,2,7.5,1,0,0,0,0,156.8,18,4,0,17,7,0,0
5,4,12,117,37,8914.3,0.2,1,0,1,17,4,0,1,14.62,1,0,0,1,4,609.51,54,20,3,63,12,0,0
1,6,2,11,10,170.53,0.1,0,0,0,3,1,0,2,4.67,0,0,0,0,0,36.54,4,1,0,7,1,0,0
2,2,11,111,33,6694.79,0.19,4,5,1,20,2,3,1,11.96,4,0,0,0,1,559.93,55,19,1,56,21,0,0
2,0,2,21,14,479.73,0.3,1,0,1,4,0,0,1,6,0,1,0,0,0,79.95,9,1,0,12,1,0,0
1,0,4,28,15,574.31,0.4,1,1,1,5,0,0,1,5.25,0,0,0,0,0,109.39,12,3,0,16,4,0,0
3,2,12,82,34,6422.25,0.14,2,5,1,12,2,1,1,15.39,1,0,0,0,2,417.17,39,12,2,43,14,1,0
1,0,2,23,16,292.73,0.3,2,0,1,8,0,1,1,3.18,0,0,0,0,0,92,14,5,0,9,5,0,0
2,1,8,57,29,2345.55,0.9,1,1,2,10,1,0,1,8.47,0,0,0,1,1,276.9,24,10,1,33,6,0,0
4,0,9,63,29,3999.9,0.1,1,3,0,11,0,2,1,13.7,0,0,0,0,3,306.5,28,8,3,35,12,1,0
12,46,37,285,59,89822.61,0.56,7,6,0,61,18,3,2,53.58,9,1,0,0,11,1676.55,136,60,3,149,67,1,1
1,5,2,10,8,100,0.1,0,0,1,3,1,0,1,3.33,0,0,0,0,0,30,4,1,0,6,0,0,0
1,12,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,8,2,9,7,47.37,0.1,1,0,0,3,1,1,0,1.88,0,0,0,0,0,25.27,5,1,0,4,1,0,0
1,1,1,6,6,15.51,0.1,1,0,0,2,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,3,3,19,13,197.74,0.2,0,0,2,4,1,0,1,2.81,0,0,0,0,0,70.31,9,2,0,10,2,0,0
1,5,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,3,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
2,7,8,65,32,2289.77,0.11,3,4,4,17,2,1,1,7.5,0,0,1,0,2,325,31,10,1,34,11,0,0
1,0,4,26,14,556.83,0.3,1,0,0,8,0,3,1,5.62,0,0,0,0,0,98.99,15,5,0,11,3,0,0
1,15,1,10,10,66.44,0.1,3,0,0,1,1,1,1,2,0,2,0,0,0,33.22,6,0,0,4,0,0,0
1,3,3,26,18,520.41,0.4,4,2,1,4,1,0,1,4.8,1,1,0,1,0,108.42,12,1,0,14,4,0,0
3,7,11,80,34,3995.97,0.14,1,1,4,14,3,0,1,9.82,2,0,0,0,2,407,36,13,2,44,12,0,0
6,3,18,121,36,12064.39,0.21,5,5,0,20,1,0,1,19.29,5,0,0,0,4,625.56,54,19,3,67,25,1,0
1,0,3,14,11,174.36,0.2,0,0,1,4,0,0,1,3.6,0,0,0,0,0,48.43,6,2,0,8,1,0,0
1,1,2,9,8,54,0.1,0,0,1,3,1,0,1,2,0,0,0,0,0,27,4,0,0,5,1,0,0
3,2,8,47,29,1762.38,0.8,1,1,1,10,2,0,2,7.72,0,0,0,0,1,228.33,19,11,1,28,6,0,0
3,3,9,48,25,1851.83,0.7,2,2,2,12,1,0,1,8.31,0,0,0,0,4,222.91,18,6,2,30,12,0,0
60,81,170,1601,159,1122555.91,3.9,16,39,0,197,52,3,2,95.88,46,0,1,5,46,11707.93,705,244,7,896,313,10,0
4,0,14,80,34,5128.16,0.14,5,5,1,15,0,2,1,12.6,3,0,1,1,3,407,36,9,2,44,12,1,0
2,1,4,31,21,973.56,0.5,3,3,0,6,1,1,1,7.15,1,0,1,0,1,136.16,13,3,1,18,4,0,0
1,3,4,26,17,566.79,0.4,2,2,1,5,1,0,1,5.33,1,0,0,0,0,106.27,12,3,0,14,5,0,0
1,3,2,15,13,194.27,0.2,0,0,1,3,1,0,1,3.5,0,0,0,0,0,55.51,6,0,0,9,1,0,0
2,3,5,32,17,606.43,0.4,1,2,1,7,1,1,0,4.64,1,0,0,0,1,130.8,17,5,1,15,6,0,0
1,0,3,22,13,427.4,0.3,1,1,0,4,0,0,1,5.25,0,0,0,0,0,81.41,9,2,0,13,4,0,0
1,5,2,11,11,133.19,0.1,0,0,0,3,1,0,2,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
6,1,24,165,51,26271.15,0.31,5,6,0,26,1,1,2,28.7,3,0,1,0,8,935.95,74,27,3,91,29,2,0
1,4,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,0,7,53,19,1714.53,0.8,2,0,0,15,0,7,1,7.62,0,0,0,0,0,225.14,33,12,0,20,7,0,0
20,1,54,417,98,86906.41,0.92,10,20,5,54,1,3,1,31.51,13,0,1,2,8,2758.33,184,77,4,233,78,1,0
3,0,6,47,23,1640.11,0.7,3,2,1,12,0,3,1,7.71,0,0,0,0,2,212.61,24,9,2,23,7,0,0
1,3,3,21,15,421.94,0.3,2,1,1,4,1,0,1,5.14,1,1,0,1,0,82.4,9,1,0,12,2,0,0
2,3,7,64,27,2282.35,0.1,3,6,3,9,1,1,0,7.5,1,0,0,0,1,304.31,30,8,1,34,10,0,1
1,3,2,7,7,39.3,0.1,0,0,0,3,1,0,0,2,0,0,0,0,0,19.65,3,1,0,4,1,0,0
1,7,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
2,6,4,25,16,707.14,0.3,2,1,0,6,1,1,0,7.7,0,0,1,0,1,100,11,3,1,14,3,0,0
2,0,5,74,30,2442.74,0.12,4,3,2,10,0,3,1,6.73,0,0,0,0,1,363.11,37,9,1,37,16,0,0
3,3,7,36,18,1769.24,0.5,2,0,0,10,1,0,1,11.79,1,0,0,1,2,150.12,15,6,2,21,6,1,0
9,5,21,205,64,20705,0.41,7,11,0,31,5,3,1,16.83,4,0,0,0,6,1230,101,40,4,104,36,0,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
9,2,34,230,68,32217.57,0.47,6,11,2,43,2,1,1,23.1,7,0,2,0,8,1400.12,103,36,3,127,36,2,0
149,58,363,2909,216,2858271.91,7.52,6,9,15,558,52,0,1,126.7,37,1,2,3,123,22558.97,1187,459,9,1722,527,12,1
1,3,2,25,16,600,0.3,3,1,1,3,1,1,2,6,0,0,0,0,0,100,12,3,0,13,6,0,0
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
7,6,29,196,50,31342.21,0.37,4,6,3,34,4,2,1,28.33,2,1,1,0,8,1106.2,85,26,3,111,35,1,0
15,4,41,377,65,95899.98,0.76,5,4,1,56,4,2,1,42.24,14,0,0,0,8,2270.43,177,50,3,200,51,1,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
2,3,9,53,26,2740.36,0.8,3,2,1,11,1,0,1,11,3,1,0,0,2,249.12,22,8,1,31,9,0,0
3,3,10,103,37,4769.54,0.18,5,10,4,14,1,1,0,8.89,1,0,0,2,2,536.57,48,16,1,55,16,0,1
1,4,1,9,9,42.79,0.1,2,0,0,2,2,2,1,1.5,0,0,0,0,0,28.53,6,0,0,3,0,0,0
10,1,33,304,74,62519.76,0.63,9,16,0,37,1,0,1,33.12,7,1,0,1,5,1887.67,138,49,2,166,54,2,0
1,13,3,12,8,64.8,0.1,1,0,1,4,1,1,0,1.8,0,0,0,0,0,36,6,1,0,6,1,0,0
3,4,6,34,17,802.96,0.5,2,0,3,9,2,1,1,5.78,0,0,0,0,2,138.97,13,6,1,21,6,0,0
13,34,32,250,61,38694.44,0.49,10,11,0,54,18,1,2,26.1,4,0,2,0,13,1482.68,107,37,3,143,36,0,0
1,3,6,56,24,1427.27,0.9,5,5,4,7,1,1,0,5.56,1,0,0,2,0,256.76,27,9,0,29,9,0,0
3,4,8,56,28,2826.72,0.9,4,2,1,12,1,0,1,10.5,1,0,1,2,4,269.21,21,6,2,35,6,0,0
1,4,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
1,7,1,5,5,17.41,0,1,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,3,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,3,5,43,21,991.57,0.6,4,4,3,6,1,1,0,5.25,1,0,0,1,0,188.87,21,6,0,22,7,0,0
1,0,2,20,15,446.5,0.3,1,0,1,3,0,1,1,5.71,0,0,0,0,0,78.14,10,2,0,10,2,0,0
5,2,10,94,29,5167.36,0.15,2,3,1,12,2,1,1,11.32,1,0,0,0,1,456.65,43,16,1,51,16,0,0
1,5,1,4,4,8,0,0,0,0,1,2,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,0,2,16,13,310.84,0.2,2,0,0,3,0,2,2,5.25,0,0,0,0,0,59.21,9,2,0,7,1,0,0
4,1,5,53,24,3742.25,0.8,0,0,0,9,1,1,2,15.4,0,0,0,0,0,243,22,7,0,31,8,0,0
1,4,3,17,11,171.53,0.2,0,0,3,4,2,0,1,2.92,0,0,0,0,0,58.81,7,1,0,10,1,0,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,2,2,23,17,459.61,0.3,1,1,1,3,2,0,1,4.89,0,0,0,0,0,94.1,11,3,0,12,5,0,0
4,5,13,145,45,11328.28,0.27,6,7,1,22,5,3,1,14.23,1,0,0,4,4,796.32,63,31,1,82,23,0,0
1,15,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,8,1,6,6,23.26,0.1,1,0,0,2,2,1,1,1.5,0,0,0,0,0,15.51,3,0,0,3,0,0,0
1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
3,11,9,49,23,2031.83,0.7,3,1,3,12,3,0,1,9.17,2,1,0,0,3,221.65,20,4,2,29,10,0,0
1,32,1,14,14,79.95,0.2,5,0,0,1,1,4,0,1.5,0,1,0,0,0,53.3,11,0,0,3,0,0,0
6,2,16,123,40,14031.15,0.22,4,4,1,18,2,1,1,21.43,4,0,0,2,1,654.6,58,21,1,65,20,1,0
1,10,2,11,11,114.16,0.1,1,0,0,3,1,1,2,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
1,3,2,14,12,175.66,0.2,3,1,0,3,1,1,1,3.5,0,0,0,0,0,50.19,7,1,0,7,3,0,0
1,13,1,6,6,15.51,0.1,0,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,3,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
6,11,16,109,40,7927.9,0.19,6,4,4,23,4,0,1,13.67,3,0,1,1,6,580.9,41,17,2,68,17,0,0
1,3,2,11,11,114.16,0.1,0,0,0,3,1,0,0,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
1,3,2,12,10,119.59,0.1,1,0,1,3,1,1,1,3,0,0,0,0,0,39.86,6,1,0,6,2,0,0
1,11,2,17,12,213.31,0.2,1,1,1,3,1,0,1,3.5,0,0,0,0,0,60.94,7,0,0,10,2,0,0
2,11,7,43,23,1645.88,0.6,3,1,2,9,1,1,1,8.46,1,0,1,0,1,194.51,22,10,1,21,10,0,0
1,0,2,10,10,99.66,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,33.22,4,2,0,6,1,0,0
2,6,8,50,25,1632.61,0.8,3,1,1,10,2,0,1,7.3,2,0,0,0,1,232.19,25,10,1,25,9,1,0
2,3,9,99,34,4260.95,0.17,5,10,3,12,1,1,0,8.46,1,0,0,2,1,503.66,47,15,1,52,17,0,0
2,0,5,51,24,1613.45,0.8,2,1,0,7,0,1,1,6.9,0,0,0,0,1,233.83,23,10,1,28,6,0,0
3,6,17,162,48,14529.44,0.3,3,1,1,19,6,0,1,16.6,2,0,0,1,1,904.76,78,33,1,84,26,0,0
37,39,90,686,79,239510.71,1.44,8,14,1,128,37,3,2,55.39,5,0,0,7,36,4324.39,287,144,4,399,140,2,1
1,4,2,13,12,163.12,0.2,0,0,0,3,1,1,1,3.5,0,0,0,0,0,46.6,7,2,0,6,1,0,0
1,24,1,19,16,164.67,0.3,4,0,0,1,1,5,0,2.17,0,1,0,0,0,76,13,0,0,6,0,0,0
1,1,2,9,8,54,0.1,0,0,1,3,1,0,1,2,0,0,0,0,0,27,4,0,0,5,1,0,0
2,1,7,88,33,4772,0.15,5,7,0,9,1,5,0,10.75,1,0,0,1,2,443.91,43,15,1,45,16,0,0
2,0,6,42,26,1520.12,0.7,1,0,2,8,0,1,1,7.7,1,0,0,1,1,197.42,21,10,1,21,6,0,0
1,10,2,8,8,60,0.1,0,0,0,3,10,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
5,1,11,94,48,7739.2,0.17,7,5,0,11,1,3,2,14.74,2,0,0,0,2,524.99,45,11,2,49,12,1,0
1,0,2,9,9,85.59,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
1,4,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,9,1,8,8,48,0.1,1,0,0,1,1,1,1,2,0,0,0,0,0,24,4,0,0,4,0,0,0
1,14,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
3,1,8,47,29,1762.38,0.8,1,1,1,10,1,0,2,7.72,0,0,0,0,1,228.33,19,11,1,28,6,0,0
1,0,2,19,13,285.63,0.2,3,0,1,6,0,3,1,4.6,0,0,0,0,0,70.31,13,3,0,6,5,0,0
6,7,8,90,27,9896.11,0.14,0,0,1,14,2,1,2,23.12,0,0,0,0,1,427.94,37,11,1,53,13,0,0
1,0,3,26,18,482.95,0.4,3,2,0,4,0,2,1,4.45,0,0,0,0,0,108.42,14,3,0,12,4,0,0
1,1,1,7,7,29.48,0.1,1,0,0,2,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,7,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,3,2,7,6,36.19,0.1,0,0,0,3,1,0,1,2,0,0,0,0,0,18.9,2,0,0,5,0,0,0
3,5,12,86,42,5101.13,0.15,9,6,0,12,2,4,1,11,3,0,0,1,2,463.74,44,12,1,42,14,1,0
1,0,2,19,13,451.15,0.2,0,0,0,3,0,3,1,6.42,0,0,0,0,0,70.31,11,3,0,8,2,0,0
10,11,27,185,40,28999.67,0.33,3,6,1,35,6,1,1,29.45,4,0,0,1,10,984.56,72,23,4,113,28,1,0
1,1,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3,12,18,112,33,7485.88,0.19,0,0,3,21,6,0,1,13.25,5,0,0,0,2,564.97,53,24,2,59,22,0,0
1,12,1,6,6,31.2,0.1,1,0,0,1,1,0,1,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
1,3,2,12,10,119.59,0.1,1,0,1,3,1,1,1,3,0,0,0,0,0,39.86,6,1,0,6,2,0,0
4,0,21,146,47,13875.19,0.27,4,4,0,22,0,3,0,17.11,3,1,1,0,3,810.97,73,32,2,73,32,1,0
1,3,2,21,16,504,0.3,3,0,1,3,1,2,1,6,0,1,0,0,0,84,12,3,0,9,4,0,0
2,3,6,51,25,2514.11,0.8,1,1,0,9,1,1,1,10.62,1,0,0,0,2,236.84,23,10,1,28,4,0,0
1,5,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,0,2,23,16,292.73,0.3,2,0,1,8,0,1,1,3.18,0,0,0,0,0,92,14,5,0,9,5,0,0
3,0,6,36,20,2167.14,0.5,0,0,0,8,0,1,1,13.93,1,0,0,0,1,155.59,15,6,1,21,6,1,0
10,8,20,164,52,24467.86,0.31,1,2,0,34,3,4,2,26.17,4,0,0,0,1,934.87,66,23,1,98,34,1,0
7,4,24,191,70,17273.24,0.39,13,12,1,38,4,3,1,14.75,6,0,1,0,6,1170.69,92,28,2,99,41,1,1
7,4,14,197,41,54302.27,0.35,1,1,0,21,2,2,1,51.45,3,0,0,0,3,1055.44,98,37,3,99,35,1,0
5,3,13,124,36,17207.69,0.21,1,1,0,18,3,1,1,26.84,2,0,0,0,1,641.7,60,25,1,64,24,0,0
10,7,30,260,55,42778.94,0.5,3,2,9,38,5,1,1,28.46,4,1,1,0,5,1503.15,117,37,3,143,35,0,1
1,0,6,51,23,1538.1,0.8,5,3,1,7,0,3,1,6.67,0,1,0,0,0,230.7,25,7,0,26,6,0,0
2,1,7,32,20,1352.28,0.5,1,0,0,4,1,2,2,9.78,0,0,0,0,0,138.3,16,1,0,16,4,1,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,12,3,16,11,339.2,0.2,1,1,0,4,1,0,1,6.12,1,0,0,0,0,55.35,7,1,0,9,3,0,0
1,0,1,6,6,31.2,0.1,0,0,0,1,0,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
4,4,14,103,37,7847.39,0.18,4,3,3,25,4,3,1,14.62,1,0,0,0,3,536.57,54,22,2,49,24,1,0
4,0,10,76,33,4943.51,0.13,2,2,0,11,0,0,1,12.89,2,0,0,0,3,383.37,35,8,3,41,9,1,0
1,3,2,22,15,451.25,0.3,0,0,1,3,1,1,1,5.25,0,0,0,0,0,85.95,12,3,0,10,5,0,0
10,13,39,249,64,54588.46,0.5,10,12,0,39,10,1,1,36.54,9,1,2,0,9,1494,114,41,3,135,46,3,0
1,6,2,11,9,87.17,0.1,1,1,0,3,2,0,1,2.5,0,0,0,0,0,34.87,4,0,0,7,1,0,0
1,0,2,10,10,99.66,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,48,2,95,40,2466.63,0.17,1,0,0,47,45,0,2,4.88,0,0,0,0,0,505.58,46,0,0,49,1,0,0
1,8,1,9,9,57.6,0.1,2,0,0,1,1,1,1,2,0,1,0,0,0,28.53,5,0,0,4,0,0,0
1,12,1,6,6,23.26,0.1,1,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
2,0,4,38,26,1454.45,0.6,4,1,1,5,0,2,1,8.14,1,1,0,0,0,178.62,19,5,0,19,4,0,0
1,9,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,5,1,8,7,26.95,0.1,0,0,0,3,1,2,0,1.2,0,0,0,0,0,22.46,6,0,0,2,0,0,0
2,2,7,47,23,1503.44,0.7,3,2,1,9,2,1,1,7.7,0,0,0,0,1,212.61,22,8,1,25,7,0,0
5,4,14,70,26,2525.8,0.11,4,0,5,19,2,3,1,7.68,0,0,0,2,6,329.3,29,14,2,41,14,0,0
4,1,10,58,33,2586.98,0.1,1,1,1,13,1,0,2,8.84,0,0,0,0,2,292.57,24,13,1,34,9,0,0
1,33,1,42,20,448.46,0.6,0,0,0,14,2,13,0,2.47,0,0,0,0,0,181.52,28,0,0,14,0,0,0
3,4,8,45,22,1458.75,0.7,3,0,3,11,2,3,1,7.27,0,0,0,1,3,200.67,21,9,2,24,9,0,0
3,1,8,48,30,1801.12,0.8,1,1,1,10,1,0,2,7.65,0,0,0,0,1,235.53,20,11,1,28,7,0,0
1,0,1,8,8,48,0.1,2,0,0,1,0,1,2,2,0,0,0,0,0,24,4,0,0,4,0,0,0
1,4,2,11,11,133.19,0.1,0,0,0,3,1,0,1,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
1,0,2,18,12,290.38,0.2,1,0,1,3,0,1,1,4.5,0,0,0,1,0,64.53,9,2,0,9,2,0,0
10,18,50,395,60,54247.41,0.78,5,14,4,60,18,6,1,23.25,3,0,0,5,17,2333.22,186,88,3,209,68,0,0
1,15,3,11,8,110,0.1,0,0,1,4,1,0,1,3.33,0,0,0,0,0,33,4,1,0,7,1,0,0
1,5,2,13,11,134.92,0.1,1,0,1,3,1,0,1,3,0,0,0,0,0,44.97,5,0,0,8,1,0,0
7,8,17,145,46,10512.3,0.27,5,8,1,28,8,3,1,13.12,1,0,0,0,0,800.92,60,25,0,85,24,0,0
1,0,2,30,21,579.79,0.4,2,0,1,15,0,5,1,4.4,0,0,0,0,0,131.77,22,6,0,8,7,0,0
1,0,1,9,8,48.6,0.1,1,0,0,1,0,2,0,1.8,0,0,0,0,0,27,6,0,0,3,0,0,0
1,1,2,18,15,246.13,0.2,2,2,0,3,1,0,1,3.5,0,0,1,0,0,70.32,8,0,0,10,5,0,0
3,10,8,49,23,2418.5,0.7,2,1,0,11,1,2,1,10.91,0,0,1,0,2,221.65,20,7,1,29,7,0,0
4,0,11,69,30,8125.81,0.11,0,0,0,11,0,4,2,24,1,0,0,0,3,338.58,32,10,2,37,11,1,0
2,3,4,20,14,304.59,0.3,1,0,0,7,1,0,1,4,0,0,1,0,2,76.15,6,0,1,14,2,0,0
2,1,3,20,14,548.26,0.3,1,1,0,5,1,0,1,7.2,0,0,0,0,0,76.15,8,3,0,12,4,0,0
1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
2,6,9,61,32,2817.24,0.1,0,0,3,11,3,0,1,9.24,0,0,0,0,1,305,27,9,1,34,11,0,0
1,12,3,17,13,293.57,0.2,1,0,1,4,1,1,1,4.67,0,0,0,0,0,62.91,8,2,0,9,1,0,0
3,0,16,93,29,8644.29,0.15,2,1,0,12,0,1,2,19.13,4,1,0,0,1,451.79,41,8,1,52,15,2,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
3,1,8,48,30,1801.12,0.8,1,1,1,10,1,0,2,7.65,0,0,0,0,1,235.53,20,11,1,28,7,0,0
1,1,1,5,5,17.41,0,0,0,0,2,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,0,5,41,20,1097.27,0.6,2,1,0,6,0,1,1,6.19,0,0,0,1,0,177.2,23,6,0,18,13,0,0
1,5,3,32,18,1000.78,0.4,2,3,1,4,1,0,2,7.5,1,0,0,1,0,133.44,12,3,0,20,4,0,0
3,1,7,44,27,1506.35,0.7,1,1,1,9,1,0,2,7.2,0,0,0,0,1,209.22,18,10,1,26,6,0,0
1,3,5,44,18,1225.96,0.6,0,0,1,6,1,0,1,6.68,0,0,0,0,0,183.48,21,6,0,23,6,0,0
2,1,3,31,19,888.88,0.4,3,1,0,4,1,2,1,6.75,0,0,0,1,0,131.69,15,7,0,16,7,0,0
3,0,5,51,25,2046.95,0.8,0,1,2,7,0,0,1,8.64,0,0,0,0,2,236.84,22,7,1,29,5,0,0
3,3,2,40,18,1417.77,0.6,0,0,2,6,1,0,0,8.5,0,0,0,0,0,166.8,17,2,0,23,5,0,0
1,5,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
3,3,5,48,27,1734.58,0.8,5,3,0,9,3,0,1,7.6,0,0,1,0,2,228.23,19,5,1,29,8,0,0
1,7,2,12,10,149.49,0.1,2,0,1,3,1,0,1,3.75,0,1,0,0,0,39.86,5,0,0,7,2,0,0
1,4,1,6,6,31.2,0.1,0,0,0,1,1,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
2,6,7,35,20,1052,0.5,2,0,0,9,1,2,1,6.95,0,1,0,0,2,151.27,17,8,1,18,5,0,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
1,0,2,10,10,99.66,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
3,6,8,54,22,2307.76,0.8,2,0,3,12,2,0,1,9.58,0,0,0,0,3,240.81,23,7,3,31,8,0,0
1,1,3,27,17,588.59,0.4,1,1,1,6,1,0,1,5.33,0,0,0,0,0,110.36,12,3,0,15,5,0,0
13,11,23,262,52,46255.4,0.5,2,6,1,41,5,2,1,30.97,5,0,0,0,4,1493.52,117,69,2,145,50,0,0
1,0,4,48,22,1407.81,0.7,1,0,0,13,0,1,1,6.58,0,0,0,0,0,214.5,19,7,0,29,9,0,0
