@relation 2.a.ROS

@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
2,3,5,45,22,1806.7,0.7,1,2,2,7,1,0,1,9,1,0,0,1,1,200.67,18,3,1,27,4,0,1
11,5,36,354,83,68368.85,0.75,17,13,0,51,5,3,2,30.3,8,0,1,3,11,2256.76,168,47,3,186,56,1,1
2,19,5,41,24,1785.84,0.6,1,2,0,7,1,1,2,9.5,1,0,0,0,1,187.98,19,6,1,22,9,0,0
1,0,2,10,8,75,0.1,1,0,0,3,0,1,1,2.5,0,0,0,0,0,30,5,1,0,5,1,0,0
18,21,53,571,91,120946.56,1.24,12,15,11,76,17,1,1,32.55,10,0,0,3,21,3715.95,264,95,5,307,85,0,1
1,7,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,1,2,15,13,194.27,0.2,1,0,1,3,1,0,1,3.5,0,0,0,0,0,55.51,6,0,0,9,1,0,0
4,4,18,127,33,6662.64,0.21,2,2,2,22,2,1,0,10.4,1,0,0,0,3,640.64,65,25,2,62,30,0,1
5,4,14,70,26,2525.8,0.11,4,0,5,19,2,3,1,7.68,0,0,0,2,6,329.3,29,14,2,41,14,0,0
1,0,5,56,33,2149.35,0.9,6,1,1,11,0,5,1,7.61,3,0,0,0,0,282.49,35,10,0,21,12,0,0
6,5,15,113,37,13009.57,0.2,2,1,1,14,1,1,1,22.1,5,0,0,0,1,588.67,52,18,1,61,21,1,0
1,3,4,61,25,2738.33,0.9,2,1,0,10,3,0,1,9.67,1,0,0,2,0,283.28,29,11,0,32,11,0,1
11,0,33,244,48,67073.61,0.45,1,3,0,36,0,1,1,49.22,5,0,0,0,11,1362.73,107,46,5,137,33,2,1
6,5,38,309,64,47106.73,0.62,7,6,7,47,3,6,1,25.41,14,0,0,4,7,1854,166,73,3,143,85,0,0
3,6,19,176,43,17174.49,0.32,1,1,2,24,6,1,1,17.98,4,0,0,0,4,955.2,83,21,2,93,16,0,1
5,3,11,99,31,5138.21,0.16,3,1,1,20,1,2,1,10.48,0,0,0,1,0,490.47,44,18,0,55,16,0,1
17,6,58,479,94,127021.19,1.5,9,5,11,68,4,1,1,40.46,11,0,1,5,21,3139.65,236,87,7,243,89,1,1
2,3,7,64,27,2282.35,0.1,3,6,3,9,1,1,0,7.5,1,0,0,0,1,304.31,30,8,1,34,10,0,1
1,3,9,88,38,3009.78,0.15,6,6,0,12,3,2,1,6.52,5,1,0,0,0,461.82,42,10,0,46,10,0,0
2,0,5,24,15,632.92,0.3,0,0,0,7,0,0,1,6.75,0,0,0,0,2,93.77,9,4,1,15,2,0,1
1,6,5,31,16,1054,0.4,2,2,1,6,1,2,1,8.5,1,0,0,0,0,124,17,6,0,14,6,0,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
10,17,53,491,94,128754.79,1.7,13,12,3,65,12,1,1,40.1,18,0,0,3,8,3218.3,247,97,3,244,107,2,1
3,4,18,195,53,22152.73,0.37,14,10,2,27,2,1,1,19.83,1,0,1,5,4,1116.94,84,39,2,111,48,0,1
1,6,2,11,10,127.89,0.1,2,1,0,3,1,0,2,3.5,0,0,0,0,0,36.54,3,0,0,8,1,0,1
1,3,7,73,27,2186.77,0.12,5,8,2,9,1,1,0,6.3,1,0,0,2,0,347.11,36,11,0,37,14,0,1
4,1,12,69,37,3172.56,0.12,2,2,2,15,1,1,2,8.83,0,0,0,0,3,359.45,29,16,2,40,9,0,0
2,1,6,48,21,1686.65,0.7,2,0,0,8,1,4,1,8,0,0,0,0,0,210.83,26,11,0,22,6,0,1
7,4,24,191,70,17273.24,0.39,13,12,1,38,4,3,1,14.75,6,0,1,0,6,1170.69,92,28,2,99,41,1,1
1,7,1,6,6,15.51,0.1,1,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,4,2,9,9,85.59,0.1,1,0,0,3,2,0,1,3,0,0,0,0,0,28.53,3,0,0,6,1,0,0
3,1,9,101,46,7423.4,0.19,4,3,1,24,1,3,1,13.31,1,0,0,0,1,557.88,55,26,1,46,23,0,1
1,3,2,11,11,114.16,0.1,0,0,0,3,1,0,0,3,0,0,0,0,0,38.5,5,1,0,6,1,0,1
2,1,4,43,23,1500.53,0.6,2,2,0,5,1,4,0,7.71,1,0,0,0,0,194.51,24,6,0,19,9,0,0
1,3,7,73,27,2186.77,0.12,5,8,2,9,1,1,0,6.3,1,0,0,2,0,347.11,36,11,0,37,14,0,1
3,1,7,44,27,1506.35,0.7,1,1,1,9,1,0,2,7.2,0,0,0,0,1,209.22,18,10,1,26,6,0,0
11,17,40,255,56,48539.81,0.49,3,6,2,48,8,0,1,32.78,6,0,0,0,7,1480.88,118,54,3,137,52,2,1
71,32,133,2809,125,1616188.38,6.52,0,0,0,534,32,0,1,82.6,4,0,0,0,24,19566.89,982,650,2,1827,752,1,1
1,0,2,23,16,292.73,0.3,2,0,1,8,0,1,1,3.18,0,0,0,0,0,92,14,5,0,9,5,0,1
6,3,31,195,63,21390.85,0.39,5,4,4,36,3,0,1,18.35,4,0,0,0,8,1165.57,85,40,2,110,35,0,0
1,3,2,10,9,76.8,0.1,1,0,0,3,1,1,0,2.4,0,0,0,0,0,31.7,6,2,0,4,1,0,0
3,4,7,53,25,3876.46,0.8,0,0,0,10,2,0,1,15.75,0,0,0,0,3,246.12,21,5,2,32,6,1,1
2,3,7,64,27,2282.35,0.1,3,6,3,9,1,1,0,7.5,1,0,0,0,1,304.31,30,8,1,34,10,0,1
22,20,73,500,80,128260.13,1.5,10,21,0,80,14,2,2,40.58,13,0,0,0,22,3160.96,228,85,7,272,96,6,1
1,17,2,13,11,188.88,0.1,1,0,0,3,1,1,1,4.2,0,0,0,0,0,44.97,7,2,0,6,1,0,0
3,4,8,43,21,1416.52,0.6,1,0,3,11,2,3,1,7.5,0,0,0,0,3,188.87,20,8,2,23,9,0,1
5,20,48,487,67,96295.8,0.98,2,2,1,57,13,3,1,32.6,8,0,0,18,4,2954.19,226,98,2,261,89,0,1
1,0,3,30,15,717.89,0.4,0,0,0,4,0,2,1,6.12,0,0,0,0,0,117.21,14,4,0,16,5,0,0
2,5,5,45,24,2372.72,0.7,2,1,0,7,3,1,1,11.5,1,0,0,0,1,206.32,23,11,1,22,10,0,1
1,0,1,10,10,66.44,0.1,2,0,0,1,0,2,2,2,0,0,0,0,0,33.22,6,0,0,4,0,0,0
5,0,16,114,41,9967.62,0.2,1,3,3,17,0,0,1,16.32,2,0,0,0,4,610.76,51,13,3,63,15,1,1
1,4,2,11,10,137.3,0.1,0,0,0,3,2,0,0,3.75,0,0,0,0,0,36.54,5,1,0,6,1,0,0
1,9,2,18,15,361.67,0.2,4,0,1,3,1,1,2,5.14,0,1,0,0,0,70.32,9,2,0,9,3,0,1
5,3,13,114,34,11217.86,0.19,2,5,2,18,1,1,1,19.34,4,0,0,1,5,579.97,49,16,4,65,17,0,0
71,32,133,2809,125,1616188.38,6.52,0,0,0,534,32,0,1,82.6,4,0,0,0,24,19566.89,982,650,2,1827,752,1,1
3,9,7,57,27,2422.32,0.9,2,0,1,10,4,2,2,8.94,1,0,0,0,2,271.3,26,7,2,31,8,0,0
14,0,39,418,79,91588.28,0.88,5,3,1,62,0,0,1,34.76,8,0,0,1,13,2634.98,192,93,5,226,85,1,0
4,3,14,99,37,7736.4,0.17,2,0,1,15,1,0,1,15,2,0,0,0,3,515.74,44,13,1,55,15,1,1
3,2,7,58,25,2751.15,0.9,3,1,2,10,2,2,1,10.21,0,0,0,1,3,269.34,26,12,1,32,11,0,0
2,3,9,87,27,6784.27,0.14,2,1,1,19,3,1,1,16.4,1,0,0,0,2,413.68,41,17,1,46,13,0,1
10,17,53,491,94,128754.79,1.7,13,12,3,65,12,1,1,40.1,18,0,0,3,8,3218.3,247,97,3,244,107,2,1
17,5,33,303,78,62883.67,0.63,17,1,1,44,5,4,1,33.2,6,1,0,9,5,1904.48,140,76,2,163,47,0,1
5,7,19,166,59,11696.52,0.33,12,15,1,29,7,0,1,11.98,8,0,1,0,5,976.52,77,19,2,89,29,0,1
3,10,14,102,37,4624.84,0.18,5,3,0,17,5,2,0,8.7,2,0,0,0,2,531.36,47,14,1,55,11,0,1
1,3,2,10,10,83.5,0.1,1,0,0,3,1,1,1,2.5,0,0,0,0,0,33.22,5,0,0,5,1,0,0
5,9,12,98,37,6525.86,0.17,2,0,2,18,4,0,1,12.78,1,0,0,2,3,510.53,42,17,2,56,17,0,1
7,6,16,144,47,12384.94,0.27,8,9,1,24,3,1,1,15.48,2,1,1,0,2,799.86,60,23,1,84,26,0,0
4,2,10,161,46,11299.26,0.3,7,9,2,29,2,1,1,12.71,1,0,0,0,2,889.29,72,23,1,89,24,0,0
1,0,2,20,14,456.88,0.3,1,1,0,3,0,3,1,6,0,0,0,0,0,76.15,12,3,0,8,4,0,0
15,3,17,281,65,42775.21,0.56,4,1,1,52,3,2,1,25.28,6,0,0,0,2,1692.29,132,63,2,149,50,1,1
17,7,59,412,64,107869.9,0.82,4,11,2,63,7,0,1,43.64,13,0,0,1,11,2472,192,74,6,220,80,5,1
7,4,24,191,70,17273.24,0.39,13,12,1,38,4,3,1,14.75,6,0,1,0,6,1170.69,92,28,2,99,41,1,1
5,0,21,131,33,12461.9,0.22,0,0,2,32,0,0,1,18.86,0,0,0,0,4,660.82,66,22,2,65,34,2,0
1,2,3,27,19,625.6,0.4,3,2,1,8,1,2,2,5.45,1,0,0,0,0,114.69,15,3,0,12,5,0,0
20,18,63,491,77,171768.56,1.3,3,5,2,75,15,0,1,55.82,13,0,0,1,20,3076.99,219,85,7,272,72,3,1
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
1,11,3,16,11,339.2,0.2,1,1,0,4,1,0,1,6.12,1,0,0,0,0,55.35,7,1,0,9,3,0,0
2,16,13,132,54,7704.97,0.25,9,12,0,20,1,6,2,10.14,5,0,0,0,0,759.65,71,23,0,61,20,0,1
1,5,2,17,13,188.72,0.2,1,1,1,3,2,0,1,3,0,0,0,0,0,62.91,7,0,0,10,2,0,0
4,3,9,60,28,3494.58,0.1,3,1,3,13,1,0,1,12.12,1,0,1,1,4,288.44,21,3,2,39,7,0,0
4,4,18,127,33,6662.64,0.21,2,2,2,22,2,1,0,10.4,1,0,0,0,3,640.64,65,25,2,62,30,0,1
1,3,2,12,12,150.57,0.1,0,0,0,3,1,0,1,3.5,0,0,0,0,0,43.2,5,1,0,7,1,0,0
5,0,32,210,48,16666.7,0.39,5,1,0,37,0,1,1,14.21,1,0,0,0,4,1172.84,108,51,1,102,51,0,1
1,1,3,29,16,487.2,0.4,1,0,2,4,1,0,1,4.2,0,0,0,1,0,116,14,5,0,15,3,0,0
1,3,2,13,11,196.76,0.1,1,1,0,3,1,0,1,4.38,0,0,0,0,0,44.97,5,1,0,8,2,0,0
2,0,5,24,15,632.92,0.3,0,0,0,7,0,0,1,6.75,0,0,0,0,2,93.77,9,4,1,15,2,0,1
3,2,9,68,25,2600.56,0.11,1,2,1,11,2,2,1,8.24,0,0,0,0,1,315.78,35,15,1,33,14,0,0
7,6,13,235,68,35474.69,0.48,8,11,0,31,4,4,1,24.8,2,0,0,3,5,1430.55,111,49,3,124,30,0,0
1,0,1,9,9,42.79,0.1,0,0,0,1,0,2,0,1.5,0,0,0,0,0,28.53,6,0,0,3,0,0,0
1,1,1,7,7,29.48,0.1,1,0,0,2,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,0,2,26,16,606.67,0.3,3,1,0,3,0,4,1,5.83,0,0,0,0,0,104,15,4,0,11,5,0,0
4,4,8,44,19,1087.47,0.6,2,0,4,12,2,1,1,5.82,0,0,0,0,3,186.91,16,8,1,28,8,0,1
1,3,2,11,11,114.16,0.1,0,0,0,3,1,0,0,3,0,0,0,0,0,38.5,5,1,0,6,1,0,1
5,6,16,105,42,6762.86,0.19,7,7,2,23,4,0,1,11.94,5,1,0,1,6,566.19,43,14,3,62,16,0,0
4,1,11,94,40,7210.29,0.17,2,0,2,20,1,0,1,14.41,1,0,1,0,3,500.26,39,11,2,55,11,1,0
1,1,3,27,16,486,0.4,1,2,1,4,1,2,1,4.5,0,0,0,0,0,108,15,3,0,12,5,0,0
2,11,6,46,24,1657.14,0.7,4,3,1,8,1,1,1,7.86,2,1,0,0,1,210.91,22,5,1,24,8,0,1
9,3,12,164,40,21528.97,0.29,3,1,0,22,3,1,1,24.67,1,0,0,1,1,872.8,74,22,1,90,32,0,0
149,58,363,2909,216,2858271.91,7.52,6,9,15,558,52,0,1,126.7,37,1,2,3,123,22558.97,1187,459,9,1722,527,12,1
2,3,5,39,18,1301.2,0.5,1,1,2,7,1,0,1,8,1,0,0,1,1,162.63,16,2,1,23,4,0,1
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
3,4,8,43,21,1416.52,0.6,1,0,3,11,2,3,1,7.5,0,0,0,0,3,188.87,20,8,2,23,9,0,1
20,5,54,510,107,116262.62,1.15,9,23,2,80,5,10,1,33.82,12,0,0,4,8,3438.15,247,96,4,263,92,3,1
2,17,12,98,38,10200.22,0.17,2,2,1,19,4,4,2,19.83,1,0,1,0,1,514.3,49,22,1,49,27,0,1
15,3,17,281,65,42775.21,0.56,4,1,1,52,3,2,1,25.28,6,0,0,0,2,1692.29,132,63,2,149,50,1,1
4,3,14,99,37,7736.4,0.17,2,0,1,15,1,0,1,15,2,0,0,0,3,515.74,44,13,1,55,15,1,1
2,2,15,129,42,10608.4,0.23,4,2,1,22,2,0,1,15.25,2,0,0,1,2,695.61,61,25,1,68,21,0,1
3,10,14,102,37,4624.84,0.18,5,3,0,17,5,2,0,8.7,2,0,0,0,2,531.36,47,14,1,55,11,0,1
2,6,4,30,19,648.77,0.4,2,1,0,6,1,1,0,5.9,0,0,0,0,1,127.44,14,5,1,16,4,0,0
1,0,1,10,9,36.23,0.1,1,0,0,1,0,3,0,1.14,0,0,0,0,0,31.7,8,0,0,2,0,0,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
149,58,363,2909,216,2858271.91,7.52,6,9,15,558,52,0,1,126.7,37,1,2,3,123,22558.97,1187,459,9,1722,527,12,1
12,3,30,250,77,43686.73,0.52,5,5,1,53,3,3,1,27.88,4,0,0,2,4,1566.7,116,48,4,134,49,2,1
1,4,2,13,11,188.88,0.1,0,0,0,3,1,1,1,4.2,0,0,0,0,0,44.97,7,2,0,6,1,0,0
4,4,14,103,37,7847.39,0.18,4,3,3,25,4,3,1,14.62,1,0,0,0,3,536.57,54,22,2,49,24,1,0
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
1,0,2,19,14,298.4,0.2,1,1,1,3,0,2,1,4.12,0,0,0,0,0,72.34,11,2,0,8,4,0,0
1,0,3,35,20,1663.94,0.5,0,0,0,4,0,3,1,11,1,0,0,0,0,151.27,18,6,0,17,6,0,0
1,3,2,18,12,253.51,0.2,1,0,0,3,1,3,1,3.93,0,0,0,0,0,64.53,11,3,0,7,3,0,0
10,7,36,403,74,90828.2,0.83,10,14,1,61,7,1,1,36.3,11,0,1,2,9,2502.41,196,58,4,207,81,2,1
1,4,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,5,2,10,10,99.66,0.1,1,0,0,3,2,0,1,3,0,1,0,0,0,33.22,4,0,0,6,1,0,0
1,3,7,73,27,2186.77,0.12,5,8,2,9,1,1,0,6.3,1,0,0,2,0,347.11,36,11,0,37,14,0,1
1,172,4,43,21,2608.76,0.6,0,0,0,5,172,0,3,13.81,1,0,0,0,0,188.87,17,7,0,26,8,0,0
7,0,9,105,39,7769.54,0.18,4,1,0,11,0,2,1,14,3,0,0,1,1,554.97,50,20,1,55,18,0,1
2,0,8,52,26,2933.7,0.8,2,3,0,6,0,1,2,12,1,0,0,0,0,244.42,24,2,0,28,8,1,0
8,11,21,136,49,12981.21,0.25,6,4,1,23,2,3,1,17,6,0,1,1,4,763.6,64,18,2,72,21,2,1
1,5,5,42,22,1123.78,0.6,1,0,0,6,5,0,1,6,1,0,0,1,0,187.3,21,8,0,21,6,0,0
2,0,5,24,15,632.92,0.3,0,0,0,7,0,0,1,6.75,0,0,0,0,2,93.77,9,4,1,15,2,0,1
1,4,1,7,7,29.48,0.1,1,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,3,2,20,15,273.48,0.3,1,3,0,3,1,0,1,3.5,0,0,0,0,0,78.14,8,0,0,12,2,0,0
2,3,3,30,16,840,0.4,2,0,2,4,1,1,1,7,0,0,0,0,0,120,14,4,0,16,5,0,0
1,0,2,14,11,161.44,0.2,0,0,0,3,0,2,1,3.33,0,0,0,0,0,48.43,8,2,0,6,2,0,0
6,7,19,127,43,11490.1,0.23,4,6,0,30,3,1,3,16.67,4,0,2,0,8,689.14,51,17,2,76,15,0,0
1,0,2,19,13,285.63,0.2,3,0,1,6,0,3,1,4.6,0,0,0,0,0,70.31,13,3,0,6,5,0,0
1,0,2,12,10,179.38,0.1,1,0,0,3,0,1,1,4.5,0,0,0,0,0,39.86,6,2,0,6,1,0,0
29,6,67,570,96,193872.75,1.25,9,10,1,121,4,1,1,51.65,15,0,0,5,17,3753.43,264,125,3,306,111,2,0
9,5,26,206,48,41609.83,0.38,2,3,0,29,1,2,1,36.17,6,0,0,0,5,1150.5,93,34,3,113,42,2,0
21,43,148,1386,126,675902.93,3.22,7,11,1,164,27,1,1,69.89,34,0,0,55,22,9670.51,626,263,6,760,238,4,1
1,19,5,32,17,677.78,0.4,2,0,2,6,2,1,1,5.18,1,0,0,0,0,130.8,19,9,0,13,8,0,0
81,50,187,1659,102,1621533.7,3.69,4,4,9,309,47,0,2,146.49,22,0,2,3,90,11069.55,671,239,9,988,250,7,1
1,1,6,44,21,1014.63,0.6,0,0,0,7,1,0,1,5.25,0,0,0,0,0,193.26,21,6,0,23,5,0,1
1,2,30,185,70,7390.1,0.38,0,0,0,59,2,0,1,6.52,1,0,0,0,0,1133.92,63,30,0,122,57,0,0
5,7,19,166,59,11696.52,0.33,12,15,1,29,7,0,1,11.98,8,0,1,0,5,976.52,77,19,2,89,29,0,1
7,5,20,129,42,11825.35,0.23,3,6,1,25,3,0,1,17,3,0,1,0,8,695.61,50,15,5,79,16,1,0
1,2,2,26,15,330.13,0.3,1,2,1,6,2,1,1,3.25,0,0,0,0,0,101.58,13,1,0,13,3,0,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,0,2,23,15,471.76,0.3,2,1,0,6,0,3,1,5.25,0,0,0,0,0,89.86,12,3,0,11,4,0,0
5,3,15,95,42,6620.11,0.17,6,7,1,18,3,0,1,12.92,3,0,1,0,5,512.27,42,13,4,53,17,1,0
1,0,5,39,19,966.4,0.6,2,2,0,6,0,3,1,5.83,0,0,0,0,0,165.67,20,7,0,19,4,0,1
2,5,7,63,29,3570.62,0.1,6,2,1,9,3,1,1,11.67,1,0,0,4,2,306.5,25,10,1,38,9,0,1
12,3,37,258,57,54426.7,0.5,5,1,3,39,3,2,2,36.17,8,0,0,1,12,1504.89,124,51,5,134,46,3,0
1,0,2,23,16,292.73,0.3,2,0,1,8,0,1,1,3.18,0,0,0,0,0,92,14,5,0,9,5,0,0
1,0,2,15,12,188.21,0.2,1,1,1,3,0,1,1,3.5,0,0,0,0,0,53.77,7,1,0,8,2,0,0
1,0,4,62,24,1814.3,0.9,4,3,1,8,0,2,1,6.38,0,0,0,0,0,284.27,31,8,0,31,15,0,0
1,7,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
34,9,83,769,128,244926.5,1.79,8,31,3,135,9,12,1,45.5,17,0,0,3,17,5383,357,156,4,412,142,4,1
11,5,36,354,83,68368.85,0.75,17,13,0,51,5,3,2,30.3,8,0,1,3,11,2256.76,168,47,3,186,56,1,1
71,32,133,2809,125,1616188.38,6.52,0,0,0,534,32,0,1,82.6,4,0,0,0,24,19566.89,982,650,2,1827,752,1,1
7,15,63,451,76,104158.53,0.94,6,3,4,72,15,0,1,36.96,9,0,0,4,10,2817.82,207,108,4,244,83,0,0
3,6,6,50,26,3153.21,0.8,1,0,2,9,1,1,1,13.42,1,0,0,0,1,235.2,23,9,1,27,13,1,0
2,4,6,40,18,1772.22,0.6,1,1,2,8,1,0,1,10.62,1,0,0,1,1,166.8,17,4,1,23,5,0,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
17,7,59,412,64,107869.9,0.82,4,11,2,63,7,0,1,43.64,13,0,0,1,11,2472,192,74,6,220,80,5,1
35,23,70,470,49,72952.7,0.88,3,2,0,105,23,2,2,27.64,1,0,0,0,34,2638.91,191,79,2,279,92,0,1
7,0,14,152,57,11257.75,0.3,10,10,2,19,0,4,1,12.7,7,1,0,1,3,886.6,78,30,3,74,29,0,1
8,2,12,109,27,8499.84,0.17,0,0,0,30,2,2,3,16.4,0,0,0,0,0,518.28,41,27,0,68,26,0,0
10,2,33,276,90,34555.21,0.6,19,16,0,37,2,3,1,19.29,13,1,0,2,6,1791.75,135,53,4,141,50,1,1
3,4,8,43,21,1416.52,0.6,1,0,3,11,2,3,1,7.5,0,0,0,0,3,188.87,20,8,2,23,9,0,1
5,0,13,99,36,8042.93,0.17,3,3,2,14,0,0,1,15.71,3,0,0,0,2,511.82,44,11,2,55,18,1,1
6,3,18,204,45,44113.31,0.37,0,0,0,27,3,0,1,39.38,10,0,0,0,2,1120.34,90,45,1,114,47,2,1
4,3,14,99,37,7736.4,0.17,2,0,1,15,1,0,1,15,2,0,0,0,3,515.74,44,13,1,55,15,1,1
40,26,72,624,71,238084.71,1.28,2,3,4,113,26,1,1,62.4,2,1,1,0,36,3837.44,243,74,7,381,139,7,1
1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,0,2,8,8,60,0.1,0,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,4,1,11,10,62.64,0.1,1,0,0,2,2,3,1,1.71,0,0,0,0,0,36.54,8,0,0,3,0,0,0
1,0,4,49,26,1103.12,0.8,6,3,1,8,0,4,1,4.79,0,0,0,0,0,230.32,26,5,0,23,9,0,0
13,2,28,225,47,35764.61,0.42,2,6,0,38,2,2,1,28.62,3,0,0,0,11,1249.78,101,35,8,124,53,2,1
1,7,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
7,10,23,155,57,14396.2,0.3,8,10,2,26,7,1,1,15.92,6,0,1,1,7,904.1,69,15,5,86,22,2,1
35,9,99,761,133,236239.8,1.79,20,35,4,118,9,1,1,44,25,0,1,8,41,5369.7,330,101,7,431,115,5,1
1,4,2,20,14,211.52,0.3,1,0,0,3,1,1,1,2.78,0,0,0,0,0,76.15,10,1,0,10,1,0,0
2,2,4,27,18,774.4,0.4,2,2,0,5,2,0,1,6.88,1,0,0,0,0,112.59,11,3,0,16,5,0,0
21,43,148,1386,126,675902.93,3.22,7,11,1,164,27,1,1,69.89,34,0,0,55,22,9670.51,626,263,6,760,238,4,1
1,3,8,47,25,1411.88,0.7,4,1,0,20,3,3,1,6.47,0,0,0,0,0,218.26,23,7,0,24,9,0,1
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
3,3,2,38,19,1089.59,0.5,0,1,1,6,1,0,0,6.75,0,0,0,0,0,161.42,15,2,0,23,5,0,0
1,5,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,1
11,13,34,298,88,45235.4,0.64,18,20,0,40,6,5,1,23.5,7,1,1,0,5,1924.91,141,44,3,157,52,2,1
5,3,13,130,40,15852.4,0.23,4,0,2,17,1,1,1,22.91,6,1,0,1,2,691.85,62,24,1,68,24,1,0
12,12,41,346,58,111596.61,0.68,5,1,0,41,10,0,1,55.6,5,0,0,4,11,2026.86,156,60,3,190,57,5,1
8,2,39,186,41,38911.13,0.33,2,3,0,37,2,1,1,39.5,2,0,0,0,8,996.5,82,35,2,104,32,3,1
3,11,7,54,30,3811.52,0.9,2,1,0,11,1,2,2,14.38,0,0,1,0,3,264.97,22,9,1,32,7,0,1
35,9,99,761,133,236239.8,1.79,20,35,4,118,9,1,1,44,25,0,1,8,41,5369.7,330,101,7,431,115,5,1
7,3,27,177,42,20414.42,0.32,3,5,5,28,1,0,1,21.39,5,0,0,0,6,954.44,77,19,2,100,27,2,1
1,4,2,11,11,114.16,0.1,0,0,0,3,2,0,0,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
5,4,14,66,24,2451.12,0.1,1,0,5,19,2,3,1,8.1,0,0,0,0,6,302.61,27,12,2,39,14,0,1
3,1,8,48,30,1801.12,0.8,1,1,1,10,1,0,2,7.65,0,0,0,0,1,235.53,20,11,1,28,7,0,0
6,3,18,204,45,44113.31,0.37,0,0,0,27,3,0,1,39.38,10,0,0,0,2,1120.34,90,45,1,114,47,2,1
3,19,15,125,49,12584.69,0.23,5,9,1,22,1,0,1,17.93,5,0,2,0,3,701.84,52,15,1,73,18,0,0
3,3,7,47,24,1823.4,0.7,2,2,2,11,1,1,1,8.46,1,0,1,0,3,215.49,20,5,2,27,7,0,0
2,8,3,20,16,320,0.3,2,1,0,5,2,0,0,4,0,0,1,0,1,80,8,2,1,12,3,0,1
6,7,19,135,47,12110.39,0.25,2,1,4,26,5,0,1,16.15,3,0,1,0,2,749.87,57,20,1,78,19,0,1
13,22,48,365,100,48500.15,0.81,23,25,8,64,11,2,1,20,15,1,2,4,16,2425.1,160,46,5,205,65,0,1
12,12,41,346,58,111596.61,0.68,5,1,0,41,10,0,1,55.6,5,0,0,4,11,2026.86,156,60,3,190,57,5,1
1,7,4,86,30,2320.96,0.14,4,5,3,13,5,3,1,5.5,0,0,0,0,0,421.99,44,8,0,42,16,0,0
1,20,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
4,8,14,97,36,8424.91,0.17,4,1,3,16,2,0,1,16.8,4,0,1,1,4,501.48,42,10,3,55,14,1,1
1,6,2,12,11,145.3,0.1,0,1,0,3,2,0,1,3.5,0,0,0,0,0,41.51,4,1,0,8,1,0,0
1,0,4,38,22,988.51,0.6,4,0,2,9,0,4,1,5.83,2,0,0,0,0,169.46,25,7,0,13,9,0,1
149,58,363,2909,216,2858271.91,7.52,6,9,15,558,52,0,1,126.7,37,1,2,3,123,22558.97,1187,459,9,1722,527,12,1
10,15,33,225,70,25375.23,0.46,16,15,2,47,4,1,1,18.4,6,1,4,3,16,1379.9,92,27,4,133,38,0,1
